ds,temp,humi,precipitation,rain,snowfall,weathercode,wind,press
2025-01-05,-5.004166662693024,85.5,0.029166667101283864,0.0,0.020416666753590103,19.791666666666668,13.537499984105429,982.8083343505859
2025-01-06,-5.716666678587596,84.16666666666667,0.0,0.0,0.0,2.9166666666666665,10.474999904632568,991.7083384195963
2025-01-07,-1.9875000327204664,91.25,0.2291666722546021,0.0916666683430473,0.09624999854713678,40.0,12.191666642824808,986.7250061035156
2025-01-08,1.9434782551682515,93.91304347826087,0.0499999997732432,0.04782608669737111,0.0,13.521739130434783,16.704347942186438,981.3695652173913
2025-01-09,-0.8608695663835692,86.3913043478261,0.0,0.0,0.0,3.0,10.239130538442861,987.8956537661345
2025-01-10,0.8875000001862645,92.79166666666667,0.1291666670391957,0.09166666648040216,0.02916666679084301,31.166666666666668,13.583333293596903,990.5583368937174
2025-01-11,2.7304347960845283,98.21739130434783,39.63248588323052,0.20434783042772955,0.006086956547654193,40.65217391304348,15.178260927614959,984.6869559909986
2025-01-12,-1.2391304425571277,79.43478260869566,0.0,0.0,0.0,2.9565217391304346,7.926086985546609,994.0347820779551
2025-01-13,-2.39166667064031,81.79166666666667,0.025000000372529026,0.0,0.017500000074505802,17.041666666666668,9.387500047683716,999.0250091552734
2025-01-14,-5.097727231004021,87.95454545454545,0.10454545440998944,0.0,0.07318181747739966,24.90909090909091,15.004545471884985,992.5409074263139
2025-01-15,-0.13749999894450105,90.75,0.008333333457509676,0.004166666728754838,0.002916666679084301,7.833333333333333,12.6875,990.1291656494141
2025-01-16,-1.3958333383003871,89.08333333333333,0.14166666691501933,0.012500000186264513,0.09041666705161333,23.5,12.02083338300387,994.7458368937174
2025-01-17,2.212499996026357,92.33333333333333,0.004166666728754838,0.004166666728754838,0.0,5.0,17.141666809717815,989.8249994913737
2025-01-18,1.0608695615892825,95.0,0.06521739227616268,0.060869566124418496,0.0030434782738270965,26.82608695652174,14.604347809501316,986.2000042459239
2025-01-19,-0.45217391978139465,73.65217391304348,0.0,0.0,0.0,1.608695652173913,15.347826045492422,988.3043372112771
2025-01-20,0.20434783172348278,81.08695652173913,0.0,0.0,0.0,2.8260869565217392,15.804347784622855,991.3956590735394
2025-01-21,-5.326086925423664,50.73913043478261,0.0,0.0,0.0,2.347826086956522,7.8673912856889805,1003.8376910624728
2025-01-22,-5.384782625281292,57.82608695652174,0.03913043536569761,0.0,0.02739130446444387,29.608695652173914,13.804347743158756,1004.8782587466033
2025-01-23,-2.8062500009934106,51.666666666666664,0.0,0.0,0.0,3.0,13.049999992052713,997.816660563151
2025-01-24,-2.220833328862985,69.0,0.0,0.0,0.0,3.0,8.912500083446503,997.1791661580404
2025-01-25,-0.6847826048083927,79.8695652173913,0.0,0.0,0.0,3.0,9.669565200805664,997.4478308636209
2025-01-26,1.5354166626930237,91.95833333333333,0.033333333830038704,0.008333333457509676,0.017500000074505802,16.333333333333332,12.816666642824808,994.5416692097982
2025-01-27,3.195833300550779,96.79166666666667,0.12500000155220428,0.12500000155220428,0.0,23.25,14.849999984105429,989.9833374023438
2025-01-28,3.2583333353201547,97.0,0.02083333395421505,0.02083333395421505,0.0,9.0,11.125,992.1333338419596
2025-01-29,3.0217391356177954,96.91304347826087,0.008695652303488358,0.008695652303488358,0.0,7.173913043478261,10.621739138727603,993.6695662788723
2025-01-30,4.216666628917058,95.33333333333333,0.012500000186264513,0.012500000186264513,0.0,8.916666666666666,13.054166634877523,996.4509634718174
