ds,temp,humi,precipitation,rain,snowfall,weathercode,wind,press
2019-04-11,5.169565221537715,56.73913043478261,26.446855523942162,0.0,0.0,1.0,9.965217377828514,1007.0086882218072
2019-04-12,5.884090890599922,54.22727272727273,0.0,0.0,0.0,0.09090909090909091,8.909090974114157,1009.2772716175426
2019-04-13,5.645833268761635,72.29166666666667,0.0,0.0,0.0,1.0416666666666667,8.958333293596903,1010.7250010172526
2019-04-14,5.860869573510212,86.08695652173913,0.3913043487979018,0.3913043487979018,0.0,30.782608695652176,8.969565251599187,1005.708692467731
2019-04-15,7.191666672627131,67.75,31.355679404181938,0.06250000186264515,0.0,13.083333333333334,9.525000071773926,1005.1166687011719
2019-04-16,6.7304347014945485,68.21739130434783,0.0,0.0,0.0,0.0,7.7869565383247705,1006.621743907099
2019-04-17,9.012499938408533,66.0,0.0,0.0,0.0,0.375,8.054166654745737,1003.2041651407877
2019-04-18,8.72916673620542,60.25,0.1500000013038516,0.1500000013038516,0.0,14.25,12.195833444595337,1000.0541610717773
2019-04-19,3.4650000177323816,55.7,0.0,0.0,0.0,0.0,11.860000026226043,1010.0599945068361
2019-04-20,3.9217391334798024,58.17391304347826,0.0,0.0,0.0,1.9565217391304348,7.026086921277254,1008.6695662788723
2019-04-21,8.460869623267133,59.47826086956522,0.0,0.0,0.0,1.3478260869565217,7.747826078663701,1006.3565222698709
2019-04-22,8.666666646798452,44.291666666666664,37.525526901949355,0.0,0.0,0.4166666666666667,9.16666662444671,1012.0666605631512
2019-04-23,9.191666603088379,65.125,33.01631699807429,0.06666666672875483,0.0,11.958333333333334,9.095833361148834,1009.4874928792319
2019-04-24,11.004166692495346,68.33333333333333,0.0,0.0,0.0,2.625,10.591666678587595,1005.0250040690104
2019-04-25,9.48333328962326,42.208333333333336,36.49094824802605,0.0,0.0,2.625,7.862499972184499,1007.1541722615558
2019-04-26,4.900000010927518,81.25,0.21250000316649675,0.21250000316649675,0.0,39.291666666666664,7.879166593154271,1011.6291681925455
2019-04-27,6.90000003700455,70.75,0.041666667287548385,0.033333333830038704,0.0,8.875,8.833333397905031,1011.7250010172526
2019-04-28,7.808333285773792,72.16666666666667,0.0,0.0,0.0,1.375,6.61666668454806,1013.2458318074545
2019-04-29,8.443478273308795,78.34782608695652,0.0,0.0,0.0,0.4782608695652174,7.3000000404274985,1013.7260848335598
2019-04-30,8.729166666666666,69.20833333333333,0.004166666728754838,0.004166666728754838,0.0,4.458333333333333,8.499999980131784,1007.2666676839193
2019-05-01,7.758333345254262,90.08333333333333,0.17500000229726234,0.17500000229726234,0.0,27.041666666666668,6.420833349227905,998.654167175293
2019-05-02,7.631578985013459,66.15789473684211,0.01052631594632801,0.01052631594632801,0.0,5.7894736842105265,13.515789471174541,999.2947323447779
2019-05-03,9.25000002073205,62.56521739130435,0.0,0.0,0.0,0.0,9.134782599366229,1009.5478250254755
2019-05-04,10.84583330154419,67.25,0.0,0.0,0.0,0.16666666666666666,6.729166681567828,1012.7541656494141
2019-05-05,11.082608616870383,75.0,34.04690020186952,0.0,0.0,2.0434782608695654,10.6260869399361,1008.5521770974864
